law,budget,replication,method,rule,family_noncoverage,false_certification
biased_zero_rank_contrast,3072,71,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,3072,71,complete_u,range,False,False
biased_zero_rank_contrast,3072,71,complete_u,hybrid,False,False
biased_zero_rank_contrast,3072,72,shared_correction,range,False,False
biased_zero_rank_contrast,3072,72,shared_correction,hybrid,False,False
biased_zero_rank_contrast,3072,72,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,3072,72,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,3072,72,complete_u,range,False,False
biased_zero_rank_contrast,3072,72,complete_u,hybrid,False,False
biased_zero_rank_contrast,3072,73,shared_correction,range,False,False
biased_zero_rank_contrast,3072,73,shared_correction,hybrid,False,False
biased_zero_rank_contrast,3072,73,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,3072,73,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,3072,73,complete_u,range,False,False
biased_zero_rank_contrast,3072,73,complete_u,hybrid,False,False
biased_zero_rank_contrast,3072,74,shared_correction,range,False,False
biased_zero_rank_contrast,3072,74,shared_correction,hybrid,False,False
biased_zero_rank_contrast,3072,74,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,3072,74,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,3072,74,complete_u,range,False,False
biased_zero_rank_contrast,3072,74,complete_u,hybrid,False,False
biased_zero_rank_contrast,3072,75,shared_correction,range,False,False
biased_zero_rank_contrast,3072,75,shared_correction,hybrid,False,False
biased_zero_rank_contrast,3072,75,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,3072,75,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,3072,75,complete_u,range,False,False
biased_zero_rank_contrast,3072,75,complete_u,hybrid,False,False
biased_zero_rank_contrast,3072,76,shared_correction,range,False,False
biased_zero_rank_contrast,3072,76,shared_correction,hybrid,False,False
biased_zero_rank_contrast,3072,76,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,3072,76,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,3072,76,complete_u,range,False,False
biased_zero_rank_contrast,3072,76,complete_u,hybrid,False,False
biased_zero_rank_contrast,3072,77,shared_correction,range,False,False
biased_zero_rank_contrast,3072,77,shared_correction,hybrid,False,False
biased_zero_rank_contrast,3072,77,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,3072,77,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,3072,77,complete_u,range,False,False
biased_zero_rank_contrast,3072,77,complete_u,hybrid,False,False
biased_zero_rank_contrast,3072,78,shared_correction,range,False,False
biased_zero_rank_contrast,3072,78,shared_correction,hybrid,False,False
biased_zero_rank_contrast,3072,78,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,3072,78,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,3072,78,complete_u,range,False,False
biased_zero_rank_contrast,3072,78,complete_u,hybrid,False,False
biased_zero_rank_contrast,3072,79,shared_correction,range,False,False
biased_zero_rank_contrast,3072,79,shared_correction,hybrid,False,False
biased_zero_rank_contrast,3072,79,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,3072,79,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,3072,79,complete_u,range,False,False
biased_zero_rank_contrast,3072,79,complete_u,hybrid,False,False
biased_zero_rank_contrast,3072,80,shared_correction,range,False,False
biased_zero_rank_contrast,3072,80,shared_correction,hybrid,False,False
biased_zero_rank_contrast,3072,80,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,3072,80,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,3072,80,complete_u,range,False,False
biased_zero_rank_contrast,3072,80,complete_u,hybrid,False,False
biased_zero_rank_contrast,3072,81,shared_correction,range,False,False
biased_zero_rank_contrast,3072,81,shared_correction,hybrid,False,False
biased_zero_rank_contrast,3072,81,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,3072,81,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,3072,81,complete_u,range,False,False
biased_zero_rank_contrast,3072,81,complete_u,hybrid,False,False
biased_zero_rank_contrast,3072,82,shared_correction,range,False,False
biased_zero_rank_contrast,3072,82,shared_correction,hybrid,False,False
biased_zero_rank_contrast,3072,82,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,3072,82,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,3072,82,complete_u,range,False,False
biased_zero_rank_contrast,3072,82,complete_u,hybrid,False,False
biased_zero_rank_contrast,3072,83,shared_correction,range,False,False
biased_zero_rank_contrast,3072,83,shared_correction,hybrid,False,False
biased_zero_rank_contrast,3072,83,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,3072,83,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,3072,83,complete_u,range,False,False
biased_zero_rank_contrast,3072,83,complete_u,hybrid,False,False
biased_zero_rank_contrast,3072,84,shared_correction,range,False,False
biased_zero_rank_contrast,3072,84,shared_correction,hybrid,False,False
biased_zero_rank_contrast,3072,84,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,3072,84,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,3072,84,complete_u,range,False,False
biased_zero_rank_contrast,3072,84,complete_u,hybrid,False,False
biased_zero_rank_contrast,3072,85,shared_correction,range,False,False
biased_zero_rank_contrast,3072,85,shared_correction,hybrid,False,False
biased_zero_rank_contrast,3072,85,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,3072,85,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,3072,85,complete_u,range,False,False
biased_zero_rank_contrast,3072,85,complete_u,hybrid,False,False
biased_zero_rank_contrast,3072,86,shared_correction,range,False,False
biased_zero_rank_contrast,3072,86,shared_correction,hybrid,False,False
biased_zero_rank_contrast,3072,86,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,3072,86,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,3072,86,complete_u,range,False,False
biased_zero_rank_contrast,3072,86,complete_u,hybrid,False,False
biased_zero_rank_contrast,3072,87,shared_correction,range,False,False
biased_zero_rank_contrast,3072,87,shared_correction,hybrid,False,False
biased_zero_rank_contrast,3072,87,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,3072,87,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,3072,87,complete_u,range,False,False
biased_zero_rank_contrast,3072,87,complete_u,hybrid,False,False
biased_zero_rank_contrast,3072,88,shared_correction,range,False,False
biased_zero_rank_contrast,3072,88,shared_correction,hybrid,False,False
biased_zero_rank_contrast,3072,88,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,3072,88,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,3072,88,complete_u,range,False,False
biased_zero_rank_contrast,3072,88,complete_u,hybrid,False,False
biased_zero_rank_contrast,3072,89,shared_correction,range,False,False
biased_zero_rank_contrast,3072,89,shared_correction,hybrid,False,False
biased_zero_rank_contrast,3072,89,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,3072,89,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,3072,89,complete_u,range,False,False
biased_zero_rank_contrast,3072,89,complete_u,hybrid,False,False
biased_zero_rank_contrast,3072,90,shared_correction,range,False,False
biased_zero_rank_contrast,3072,90,shared_correction,hybrid,False,False
biased_zero_rank_contrast,3072,90,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,3072,90,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,3072,90,complete_u,range,False,False
biased_zero_rank_contrast,3072,90,complete_u,hybrid,False,False
biased_zero_rank_contrast,3072,91,shared_correction,range,False,False
biased_zero_rank_contrast,3072,91,shared_correction,hybrid,False,False
biased_zero_rank_contrast,3072,91,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,3072,91,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,3072,91,complete_u,range,False,False
biased_zero_rank_contrast,3072,91,complete_u,hybrid,False,False
biased_zero_rank_contrast,3072,92,shared_correction,range,False,False
biased_zero_rank_contrast,3072,92,shared_correction,hybrid,False,False
biased_zero_rank_contrast,3072,92,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,3072,92,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,3072,92,complete_u,range,False,False
biased_zero_rank_contrast,3072,92,complete_u,hybrid,False,False
biased_zero_rank_contrast,3072,93,shared_correction,range,False,False
biased_zero_rank_contrast,3072,93,shared_correction,hybrid,False,False
biased_zero_rank_contrast,3072,93,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,3072,93,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,3072,93,complete_u,range,False,False
biased_zero_rank_contrast,3072,93,complete_u,hybrid,False,False
biased_zero_rank_contrast,3072,94,shared_correction,range,False,False
biased_zero_rank_contrast,3072,94,shared_correction,hybrid,False,False
biased_zero_rank_contrast,3072,94,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,3072,94,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,3072,94,complete_u,range,False,False
biased_zero_rank_contrast,3072,94,complete_u,hybrid,False,False
biased_zero_rank_contrast,3072,95,shared_correction,range,False,False
biased_zero_rank_contrast,3072,95,shared_correction,hybrid,False,False
biased_zero_rank_contrast,3072,95,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,3072,95,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,3072,95,complete_u,range,False,False
biased_zero_rank_contrast,3072,95,complete_u,hybrid,False,False
biased_zero_rank_contrast,3072,96,shared_correction,range,False,False
biased_zero_rank_contrast,3072,96,shared_correction,hybrid,False,False
biased_zero_rank_contrast,3072,96,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,3072,96,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,3072,96,complete_u,range,False,False
biased_zero_rank_contrast,3072,96,complete_u,hybrid,False,False
biased_zero_rank_contrast,3072,97,shared_correction,range,False,False
biased_zero_rank_contrast,3072,97,shared_correction,hybrid,False,False
biased_zero_rank_contrast,3072,97,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,3072,97,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,3072,97,complete_u,range,False,False
biased_zero_rank_contrast,3072,97,complete_u,hybrid,False,False
biased_zero_rank_contrast,3072,98,shared_correction,range,False,False
biased_zero_rank_contrast,3072,98,shared_correction,hybrid,False,False
biased_zero_rank_contrast,3072,98,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,3072,98,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,3072,98,complete_u,range,False,False
biased_zero_rank_contrast,3072,98,complete_u,hybrid,False,False
biased_zero_rank_contrast,3072,99,shared_correction,range,False,False
biased_zero_rank_contrast,3072,99,shared_correction,hybrid,False,False
biased_zero_rank_contrast,3072,99,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,3072,99,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,3072,99,complete_u,range,False,False
biased_zero_rank_contrast,3072,99,complete_u,hybrid,False,False
biased_zero_rank_contrast,3072,100,shared_correction,range,False,False
biased_zero_rank_contrast,3072,100,shared_correction,hybrid,False,False
biased_zero_rank_contrast,3072,100,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,3072,100,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,3072,100,complete_u,range,False,False
biased_zero_rank_contrast,3072,100,complete_u,hybrid,False,False
biased_zero_rank_contrast,3072,101,shared_correction,range,False,False
biased_zero_rank_contrast,3072,101,shared_correction,hybrid,False,False
biased_zero_rank_contrast,3072,101,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,3072,101,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,3072,101,complete_u,range,False,False
biased_zero_rank_contrast,3072,101,complete_u,hybrid,False,False
biased_zero_rank_contrast,3072,102,shared_correction,range,False,False
biased_zero_rank_contrast,3072,102,shared_correction,hybrid,False,False
biased_zero_rank_contrast,3072,102,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,3072,102,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,3072,102,complete_u,range,False,False
biased_zero_rank_contrast,3072,102,complete_u,hybrid,False,False
biased_zero_rank_contrast,3072,103,shared_correction,range,False,False
biased_zero_rank_contrast,3072,103,shared_correction,hybrid,False,False
biased_zero_rank_contrast,3072,103,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,3072,103,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,3072,103,complete_u,range,False,False
biased_zero_rank_contrast,3072,103,complete_u,hybrid,False,False
biased_zero_rank_contrast,3072,104,shared_correction,range,False,False
biased_zero_rank_contrast,3072,104,shared_correction,hybrid,False,False
biased_zero_rank_contrast,3072,104,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,3072,104,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,3072,104,complete_u,range,False,False
biased_zero_rank_contrast,3072,104,complete_u,hybrid,False,False
biased_zero_rank_contrast,3072,105,shared_correction,range,False,False
biased_zero_rank_contrast,3072,105,shared_correction,hybrid,False,False
biased_zero_rank_contrast,3072,105,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,3072,105,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,3072,105,complete_u,range,False,False
biased_zero_rank_contrast,3072,105,complete_u,hybrid,False,False
biased_zero_rank_contrast,3072,106,shared_correction,range,False,False
biased_zero_rank_contrast,3072,106,shared_correction,hybrid,False,False
biased_zero_rank_contrast,3072,106,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,3072,106,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,3072,106,complete_u,range,False,False
biased_zero_rank_contrast,3072,106,complete_u,hybrid,False,False
biased_zero_rank_contrast,3072,107,shared_correction,range,False,False
biased_zero_rank_contrast,3072,107,shared_correction,hybrid,False,False
biased_zero_rank_contrast,3072,107,disjoint_triple_u,range,False,False
biased_zero_rank_contrast,3072,107,disjoint_triple_u,hybrid,False,False
biased_zero_rank_contrast,3072,107,complete_u,range,False,False
biased_zero_rank_contrast,3072,107,complete_u,hybrid,False,False
biased_zero_rank_contrast,3072,108,shared_correction,range,False,False
biased_zero_rank_contrast,3072,108,shared_correction,hybrid,False,False
